5028, 133640, 18630, 664, 128, 15160, 53, 176, -285,
5051, 133640, 18630, 684, 96, 15100, 33, 216, -261,
5072, 133488, 18311, 668, 112, 15204, 48, 188, -263,
5094, 133600, 18544, 708, 32, 15020, 60, 179, -266,
5116, 133576, 18501, 608, 88, 15244, 51, 191, -265,
5138, 133592, 18523, 708, 108, 15068, 49, 198, -288,
5159, 133536, 18416, 644, 204, 15308, 63, 193, -276,
5182, 133632, 18608, 660, 128, 15124, 49, 193, -281,
5208, 133504, 18353, 656, 172, 15212, 48, 188, -269,
5230, 133488, 18311, 676, 100, 15188, 36, 204, -252,
5252, 133584, 18523, 708, 64, 15280, 32, 200, -296,
5274, 133616, 18587, 740, 44, 15284, 35, 196, -278,
5296, 133608, 18565, 760, 92, 15304, 39, 196, -285,
5317, 133560, 18459, 592, 160, 15236, 48, 194, -264,
5340, 133488, 18311, 824, 80, 15248, 35, 197, -277,
5361, 133584, 18523, 728, 64, 15312, 54, 173, -271,
5383, 133584, 18523, 668, 60, 15276, 30, 186, -256,
5405, 133536, 18416, 732, 72, 15212, 41, 190, -277,
5431, 133528, 18395, 608, 36, 15184, 43, 197, -260,
5453, 133480, 18311, 700, 188, 15176, 29, 174, -297,
5475, 133456, 18248, 712, 72, 15068, 49, 211, -255,
5496, 133528, 18395, 748, 20, 15240, 53, 171, -273,
5519, 133584, 18523, 616, 52, 15160, 55, 200, -266,
5540, 133480, 18311, 616, 128, 15020, 60, 182, -268,
5562, 133656, 18673, 716, 128, 15128, 38, 184, -243,
5584, 133520, 18374, 708, 68, 15160, 48, 190, -259,
5606, 133632, 18608, 788, 80, 15216, 35, 180, -280,
5633, 133544, 18437, 632, 96, 15208, 45, 199, -294,
5654, 133616, 18587, 592, 128, 15144, 24, 176, -300,
5676, 133528, 18395, 696, 120, 15084, 47, 188, -276,
5698, 133568, 18480, 748, 76, 15380, 40, 189, -279,
5720, 133608, 18565, 624, 84, 15196, 40, 157, -278,
5741, 133568, 18480, 640, 72, 15288, 28, 176, -256,
5764, 133616, 18587, 684, 4, 15168, 31, 179, -277,
5785, 133520, 18374, 772, 120, 15124, 70, 176, -267,
5807, 133640, 18630, 688, 72, 15164, 56, 169, -266,
5829, 133544, 18437, 732, 64, 15228, 58, 174, -286,
5855, 133544, 18437, 760, 8, 15064, 56, 160, -270,
5877, 133568, 18480, 732, 92, 15108, 57, 198, -259,
5899, 133600, 18544, 720, 124, 15112, 19, 216, -264,
5920, 133640, 18630, 656, 44, 15104, 38, 205, -274,
5943, 133600, 18544, 744, 156, 15064, 36, 179, -274,
5964, 133600, 18544, 708, 88, 15148, 32, 164, -277,
5986, 133776, 18913, 696, 140, 15128, 29, 187, -260,
6008, 133632, 18608, 736, 148, 15052, 37, 180, -259,
6030, 133704, 18760, 676, 40, 15092, 24, 177, -269,
6051, 133760, 18891, 652, 8, 15248, 36, 188, -268,
6078, 133688, 18738, 732, 164, 15200, 52, 177, -259,
6099, 133632, 18608, 608, 4, 15108, 33, 199, -265,
6122, 133696, 18760, 696, 176, 15156, 31, 218, -261,
6144, 133608, 18565, 664, 144, 15172, 60, 177, -281,
6165, 133600, 18544, 812, 180, 15192, 26, 176, -262,
6188, 133664, 18673, 780, 80, 15312, 58, 197, -284,
6209, 133640, 18630, 664, 56, 15168, 28, 160, -288,
6231, 133544, 18437, 680, 116, 15188, 59, 183, -278,
6253, 133560, 18459, 640, 68, 15196, 61, 182, -276,
6279, 133584, 18523, 688, 52, 15076, 48, 201, -272,
6301, 133600, 18544, 608, 36, 15160, 63, 189, -271,
6323, 133608, 18565, 728, 20, 15228, 46, 202, -275,
6344, 133584, 18523, 668, 116, 15068, 39, 213, -266,
6367, 133656, 18673, 688, 64, 15312, 41, 194, -273,
6388, 133608, 18565, 676, 52, 15264, 49, 183, -269,
6410, 133616, 18587, 668, 140, 15072, 65, 158, -273,
6432, 133616, 18587, 644, 60, 15184, 26, 183, -266,
6454, 133640, 18630, 768, 96, 15072, 55, 182, -259,
6475, 133680, 18716, 584, 120, 15196, 26, 191, -292,
6876, 133648, 18651, 660, 88, 15164, 50, 184, -260,
6897, 133552, 18459, 664, 28, 15112, 55, 177, -264,
6919, 133616, 18587, 704, 132, 15096, 58, 183, -264,
6941, 133592, 18523, 756, 152, 15088, 42, 198, -253,
6963, 133600, 18544, 576, 96, 15032, 34, 185, -263,
6984, 133608, 18565, 700, 68, 15124, 41, 190, -278,
7007, 133560, 18459, 728, 132, 15004, 37, 152, -256,
7028, 133592, 18523, 680, 236, 15144, 31, 196, -280,
7050, 133616, 18587, 652, 120, 15168, 45, 171, -270,
7076, 133664, 18673, 744, 40, 15152, 16, 186, -282,
7098, 133584, 18523, 636, 88, 15168, 37, 189, -294,
7120, 133616, 18587, 700, 32, 15168, 60, 204, -265,
7142, 133632, 18608, 744, 100, 15192, 63, 184, -270,
7163, 133656, 18673, 628, 64, 15096, 27, 206, -267,
7186, 133560, 18459, 656, 20, 15060, 58, 199, -277,
7207, 133576, 18501, 740, 104, 15232, 16, 222, -273,
7229, 133584, 18523, 744, 52, 15108, 39, 212, -289,
7251, 133512, 18374, 720, 140, 15216, 52, 217, -268,
7273, 133680, 18716, 740, 64, 15176, 55, 208, -263,
7300, 133544, 18437, 848, 128, 15164, 45, 198, -255,
7321, 133592, 18523, 760, 56, 15212, 75, 191, -265,
7343, 133576, 18501, 692, 96, 15396, 58, 187, -295,
7365, 133488, 18311, 676, 56, 15196, 52, 191, -274,
7387, 133528, 18395, 748, 92, 15164, 62, 189, -278,
7408, 133488, 18311, 700, 156, 15016, 43, 197, -271,
7431, 133640, 18630, 776, 116, 15204, 26, 193, -277,
7452, 133560, 18459, 668, 144, 15072, 28, 204, -257,
7474, 133472, 18290, 704, 184, 15100, 46, 200, -294,
7496, 133520, 18374, 684, 120, 15068, 49, 171, -270,
7522, 133560, 18459, 672, 80, 15180, 58, 156, -257,
7544, 133544, 18437, 604, 104, 15180, 48, 203, -259,
7566, 133440, 18227, 748, 44, 15056, 41, 186, -285,
7587, 133512, 18374, 736, 124, 15088, 53, 212, -273,
7610, 133576, 18501, 644, 96, 15244, 33, 185, -261,
7631, 133448, 18248, 684, 64, 15312, 49, 198, -274,
7653, 133480, 18311, 660, 8, 15132, 31, 204, -277,
7675, 133544, 18437, 748, 48, 15276, 33, 189, -288,
7697, 133496, 18332, 696, 8, 15140, 42, 196, -282,
7724, 133544, 18437, 692, 96, 15076, 56, 176, -286,
7745, 133552, 18459, 728, 52, 15056, 12, 167, -274,
7767, 133480, 18311, 700, 132, 15084, 62, 191, -257,
7789, 133416, 18165, 660, 52, 15264, 41, 169, -284,
7811, 133480, 18311, 628, 8, 15144, 58, 205, -257,
7832, 133568, 18480, 668, 40, 15260, 39, 173, -265,
7855, 133664, 18673, 728, 48, 15244, 46, 206, -276,
7876, 133664, 18673, 724, 84, 15308, 65, 219, -276,
7898, 133552, 18459, 756, 48, 15164, 34, 189, -279,
7920, 133584, 18523, 696, 132, 15176, 58, 196, -268,
7946, 133504, 18353, 720, 124, 15136, 39, 211, -266,
7968, 133624, 18608, 636, 112, 15228, 40, 199, -275,
7990, 133624, 18608, 736, 100, 15260, 28, 197, -264,
8011, 133576, 18501, 680, 112, 15152, 61, 177, -264,
8034, 133672, 18695, 624, 184, 15184, 54, 158, -255,
8055, 133680, 18716, 688, 72, 15096, 48, 202, -260,
8077, 133568, 18480, 688, 36, 15076, 30, 192, -286,
8099, 133672, 18695, 736, 32, 15260, 41, 168, -276,
8121, 133672, 18695, 636, 116, 15196, 35, 207, -277,
8147, 133624, 18608, 668, 120, 15256, 49, 199, -266,
8169, 133576, 18501, 620, 84, 15232, 29, 180, -268,
8190, 133688, 18738, 696, 36, 15108, 60, 175, -268,
8213, 133720, 18803, 708, 80, 15204, 43, 193, -263,
8235, 133648, 18651, 760, 44, 15192, 37, 177, -271,
8256, 133664, 18673, 572, 108, 15060, 32, 211, -245,
8279, 133616, 18587, 608, 200, 15344, 48, 199, -271,
8300, 133600, 18544, 704, 60, 15232, 49, 204, -257,
8322, 133592, 18523, 640, 80, 15172, 44, 163, -263,
8344, 133512, 18374, 700, 40, 15252, 33, 156, -281,
8370, 133544, 18437, 712, 60, 15276, 46, 176, -275,
8392, 133568, 18480, 664, 148, 15204, 63, 174, -272,
8414, 133528, 18395, 668, 100, 15048, 63, 167, -272,
8435, 133656, 18673, 692, 76, 15164, 57, 223, -274,
8458, 133608, 18565, 628, 80, 15092, 43, 179, -277,
8479, 133568, 18480, 684, 120, 15196, 37, 204, -273,
8501, 133560, 18459, 616, 108, 15108, 52, 202, -270,
8523, 133632, 18608, 684, 136, 15144, 59, 170, -273,
8545, 133632, 18608, 884, 104, 15112, 57, 192, -256,
8567, 133608, 18565, 640, -4, 15060, -16, 148, -276,
8593, 133512, 18374, 740, 40, 15248, 38, 203, -265,
8615, 133544, 18437, 740, 108, 15088, 26, 209, -263,
8637, 133536, 18416, 696, 16, 15256, 36, 190, -286,
8658, 133560, 18459, 816, 36, 15052, 53, 186, -254,
8681, 133544, 18437, 696, 52, 15168, 74, 180, -271,
8702, 133472, 18290, 728, 60, 15212, 38, 215, -270,
8724, 133504, 18353, 748, 84, 15164, 52, 195, -263,
8747, 133504, 18353, 732, 88, 15268, 46, 200, -256,
8768, 133600, 18544, 700, 40, 15048, 42, 182, -262,
8795, 133488, 18311, 692, 84, 15036, 24, 180, -253,
8816, 133568, 18480, 740, 32, 15160, 47, 176, -263,
8838, 133408, 18165, 728, 0, 15212, 52, 196, -291,
8859, 133592, 18523, 728, 124, 15092, 25, 180, -284,
8882, 133544, 18437, 688, -16, 15120, 54, 195, -269,
8903, 133584, 18523, 720, 88, 15088, 52, 184, -263,
8926, 133520, 18374, 584, 124, 15208, 45, 202, -274,
8947, 133480, 18311, 804, 16, 15196, 27, 184, -253,
8969, 133504, 18353, 720, 52, 15056, 55, 158, -268,
8991, 133528, 18395, 692, 44, 15120, 48, 173, -261,
9017, 133584, 18523, 716, 232, 15144, 13, 163, -271,
9039, 133560, 18459, 676, 56, 15128, 15, 160, -277,
9061, 133568, 18480, 608, -8, 15188, 49, 180, -272,
9082, 133472, 18290, 640, 144, 15160, 40, 177, -299,
9105, 133536, 18416, 620, 68, 15272, 51, 193, -269,
9126, 133528, 18395, 628, 52, 15272, 13, 190, -281,
9148, 133536, 18416, 608, 28, 15204, 56, 174, -272,
9170, 133576, 18501, 660, 64, 15200, 45, 174, -268,
9192, 133584, 18523, 712, 64, 15128, 62, 186, -267,
9219, 133552, 18459, 632, 160, 15184, 38, 208, -273,
9240, 133528, 18395, 672, 136, 15196, 53, 188, -266,
9262, 133536, 18416, 652, 76, 15144, 45, 185, -259,
9284, 133488, 18311, 748, 88, 15076, 37, 181, -276,
9306, 133512, 18374, 684, 112, 15128, 36, 200, -288,
9327, 133544, 18437, 644, 28, 15156, 54, 200, -285,
9350, 133560, 18459, 648, 48, 15312, 60, 175, -286,
9371, 133520, 18374, 760, 188, 15132, 31, 175, -265,
9393, 133592, 18523, 736, 52, 15172, 61, 204, -266,
9415, 133496, 18332, 692, 108, 15136, 37, 194, -261,
9441, 133456, 18248, 740, 80, 15124, 29, 194, -261,
9463, 133440, 18227, 624, 12, 15232, 32, 174, -269,
9485, 133504, 18353, 672, 112, 15268, 59, 190, -260,
9506, 133464, 18269, 720, 72, 15212, 51, 177, -278,
9529, 133432, 18206, 676, 64, 15244, 67, 183, -261,
9550, 133520, 18374, 708, 68, 15124, 51, 181, -287,
9572, 133480, 18311, 672, 144, 15120, 62, 227, -283,
9594, 133544, 18437, 676, 132, 15056, 63, 184, -253,
9616, 133568, 18480, 664, 112, 14996, 33, 184, -280,
9637, 133568, 18480, 744, 76, 15308, 34, 203, -281,
9664, 133568, 18480, 728, 68, 15236, 49, 211, -278,
9686, 133512, 18374, 684, 80, 15152, 18, 205, -297,
9708, 133600, 18544, 748, 112, 15168, 22, 200, -283,
9730, 133552, 18459, 732, 116, 15172, 61, 209, -264,
9751, 133488, 18311, 792, 112, 15256, 54, 176, -275,
9774, 133624, 18608, 644, 20, 14996, 46, 160, -278,
9795, 133520, 18374, 648, 168, 15148, 50, 200, -273,
9818, 133608, 18565, 676, -124, 15088, 52, 202, -277,
9839, 133640, 18630, 632, 100, 15264, 55, 192, -265,
9866, 133616, 18587, 656, 44, 15244, 35, 185, -268,
9887, 133616, 18587, 652, 156, 15128, 29, 199, -259,
9909, 133616, 18587, 644, 24, 15280, 38, 203, -270,
9931, 133584, 18523, 696, 124, 15168, 71, 194, -268,
9953, 133568, 18480, 696, 112, 15140, 69, 220, -263,
9974, 133528, 18395, 696, 156, 15128, 46, 194, -266,
9997, 133640, 18630, 704, 60, 15260, 43, 175, -260,
10018, 133592, 18523, 776, 112, 15196, 51, 195, -262,
10040, 133528, 18395, 644, 72, 14984, 39, 192, -257,
10062, 133528, 18395, 748, 64, 15216, 52, 195, -271,
10088, 133576, 18501, 760, 52, 15240, 63, 194, -274,
10110, 133568, 18480, 712, 132, 15212, 63, 171, -294,
10132, 133624, 18608, 676, 16, 15200, 27, 201, -281,
10155, 133592, 18523, 768, 60, 15052, 24, 196, -263,
10176, 133520, 18374, 756, 132, 15144, 39, 158, -260,
10198, 133664, 18673, 632, 60, 15264, 66, 177, -270,
10220, 133656, 18673, 684, 80, 15268, 42, 185, -271,
10242, 133632, 18608, 712, 92, 15032, 65, 178, -276,
10263, 133600, 18544, 692, 76, 15120, 60, 176, -257,
10290, 133568, 18480, 696, 136, 15228, 39, 182, -275,
10311, 133576, 18501, 688, 80, 15116, 36, 196, -259,
10334, 133616, 18587, 788, 116, 15204, 44, 178, -274,
10355, 133592, 18523, 624, 148, 15148, 23, 179, -273,
10378, 133712, 18782, 688, 104, 15276, 34, 205, -257,
10399, 133632, 18608, 684, 140, 15192, 61, 194, -273,
10421, 133632, 18608, 616, 156, 15168, 41, 181, -265,
10443, 133648, 18651, 704, 88, 15156, 52, 193, -255,
10465, 133680, 18716, 728, 8, 15240, 37, 199, -260,
10486, 133632, 18608, 612, 112, 15248, 34, 187, -260,
10513, 133624, 18608, 660, 56, 15144, 46, 198, -270,
10534, 133592, 18523, 664, 100, 15132, 24, 186, -279,
10557, 133456, 18248, 696, 104, 15152, 48, 187, -257,
10578, 133624, 18608, 652, 68, 15148, 51, 188, -280,
10600, 133624, 18608, 692, 108, 15184, 33, 181, -264,
10622, 133536, 18416, 732, 8, 15340, 27, 180, -286,
10644, 133552, 18459, 696, 156, 15192, 49, 153, -259,
10667, 133456, 18248, 660, 16, 15356, 32, 193, -252,
10688, 133528, 18395, 728, 164, 15120, 58, 194, -273,
10715, 133592, 18523, 700, 64, 15080, 57, 191, -274,
10736, 133480, 18311, 776, 56, 15204, 52, 195, -280,
10758, 133552, 18459, 704, 36, 15088, 48, 185, -263,
10780, 133544, 18437, 480, 4, 15088, 33, 196, -284,
10802, 133472, 18290, 696, 140, 15152, 45, 169, -274,
10823, 133552, 18459, 704, 76, 15252, 60, 179, -262,
10846, 133536, 18416, 740, 128, 15012, 59, 166, -253,
10867, 133568, 18480, 708, 68, 15228, 22, 193, -254,
10890, 133520, 18374, 716, 76, 15064, 35, 159, -267,
10915, 133632, 18608, 732, 28, 15172, 47, 173, -266,
10938, 133608, 18565, 672, 96, 15276, 53, 204, -253,
10959, 133600, 18544, 656, -4, 15364, 37, 208, -271,
10981, 133552, 18459, 768, 72, 15260, 45, 184, -266,
11003, 133552, 18459, 724, 156, 15276, 37, 204, -265,
11025, 133664, 18673, 664, 140, 15096, 41, 191, -279,
11047, 133568, 18480, 696, 76, 15156, 28, 204, -285,
11069, 133624, 18608, 628, 120, 15048, 32, 188, -283,
11090, 133648, 18651, 724, 36, 15212, 55, 206, -275,
11113, 133608, 18565, 716, 112, 15092, 52, 188, -277,
11139, 133672, 18695, 696, 160, 15156, 56, 202, -261,
11161, 133656, 18673, 720, 36, 15264, 47, 217, -270,
11183, 133608, 18565, 676, 144, 15264, 33, 197, -289,
11205, 133736, 18825, 748, 24, 15244, 56, 182, -263,
11227, 133616, 18587, 768, 80, 15276, 70, 197, -274,
11248, 133584, 18523, 744, 36, 15088, 41, 193, -278,
11271, 133632, 18608, 644, 92, 15088, 58, 196, -277,
11292, 133544, 18437, 728, 124, 15180, 32, 190, -276,
11314, 133536, 18416, 736, 84, 15124, 30, 219, -299,
11340, 133536, 18416, 700, 28, 15188, 42, 169, -271,
11363, 133576, 18501, 624, 68, 15244, 32, 183, -281,
11384, 133552, 18459, 660, 176, 15112, 56, 158, -307,
11406, 133744, 18847, 676, -12, 15164, 42, 198, -285,
11428, 133640, 18630, 824, 56, 15124, 26, 173, -289,
11450, 133624, 18608, 720, 136, 15268, 35, 163, -276,
11472, 133640, 18630, 596, 116, 15252, 32, 196, -290,
11494, 133608, 18565, 772, 44, 15300, 38, 204, -267,
11515, 133584, 18523, 668, 100, 15076, 50, 195, -261,
11538, 133720, 18803, 640, 24, 15116, 57, 199, -278,
11564, 133736, 18825, 676, 88, 15264, 31, 179, -275,
11586, 133608, 18565, 708, 152, 15260, 29, 201, -279,
